COMMUNE,ZIP code,index,Coordinates Debut,Latitude Debut,Longitude Debut,index.1,Coordinates Fin,Latitude Fin,Longitude Fin,Distance en KM,TRT (min) at 0,TRT (min) at 1,TRT (min) at 2,TRT (min) at 3,TRT (min) at 4, TRT (min) at 5,TRT (min) at 6,TRT (min) at 7,TRT (min) at 8,TRT (min) at 9,TRT (min) at 10, TRT (min) at 11,TRT (min) at 12,TRT (min) at 13,TRT (min) at 14,TRT (min) at 15,TRT (min) at 16,TRT (min) at 17,TRT (min) at 18,TRT (min) at 19,TRT (min) at 20,TRT (min) at 21,TRT (min) at 22,TRT (min) at 23,TTI (min) at 0,TTI (min) at  1,TTI (min) at  2,TTI (min) at  3,TTI (min) at  4,TTI (min) at  5,TTI (min) at  6,TTI (min) at  7,TTI (min) at  8,TTI (min) at  9,TTI (min) at  10,TTI (min) at  11,TTI (min) at  12,TTI (min) at  13,TTI (min) at  14,TTI (min) at  15,TTI (min) at  16,TTI (min) at  17,TTI (min) at 18,TTI (min) at  19,TTI (min) at  20,TTI (min) at  21,TTI (min) at  22,TTI (min) at  23
Sidi Moumen,20400,87,"33.576050885706955,-7.523572048700261",33.576050885706955,-7.523572048700261,89,"33.56611830052119,-7.507467292373912",33.56611830052119,-7.507467292373912,2636.0,5.733,5.75,5.633,7.233,7.167,7.167,7.167,7.117,6.6,7.35,7.35,6.733,6.567,7.017,6.2,5.533,6.15,6.417,7.567,7.333,8.1,7.45,7.317,6.167,2.17501264542235,2.18133535660091,2.13707637835103,2.63125985206741,2.60700860919122,2.60700860919122,2.60700860919122,2.58882017703407,2.36898779612347,2.67369952710076,2.67369952710076,2.4168461354391,2.35702321129456,2.55244331271977,2.25536558748635,1.96915776986951,2.20746590093323,2.33673221655741,2.7525160664484,2.60231842914596,2.94652600945798,2.59491466388018,2.60379596678529,2.19454329774614
Sidi Moumen,20400,88,"33.59132300451878,-7.498495565389914",33.59132300451878,-7.498495565389914,85,"33.567727447051816,-7.538376617942674",33.567727447051816,-7.538376617942674,4816.0,11.133,11.583,11.583,12.7,12.65,12.7,12.7,12.633,13.433,12.717,12.25,12.45,11.783,12.5,12.417,12.783,12.667,12.633,12.95,12.8,12.433,11.983,11.417,12.55,2.31173864894795,2.40517718715393,2.40517718715393,2.63704318936877,2.6266611295681,2.63704318936877,2.63704318936877,2.62320044296788,2.78931339977851,2.64050387596899,2.54360465116279,2.58513289036544,2.44670542635658,2.59551495016611,2.578211517165,2.65434662236987,2.63012181616832,2.62320044296788,2.68895348837209,2.65780730897009,2.58167220376522,2.48823366555924,2.37057032115171,2.60589700996677
Sidi Moumen,20400,88,"33.59132300451878,-7.498495565389914",33.59132300451878,-7.498495565389914,86,"33.5569487310012,-7.520723345748707",33.5569487310012,-7.520723345748707,5796.0,13.167,13.283,13.267,14.2,14.183,14.233,14.233,14.317,14.283,14.05,13.783,13.9,12.983,14.033,13.283,12.833,12.833,14.483,14.517,14.35,14.633,13.967,12.767,14.183,2.2716816195077,2.29181044398435,2.28893489763054,2.44996549344375,2.44708994708994,2.45571658615136,2.45571658615136,2.4700943179204,2.46434322521279,2.42408557625948,2.37807683459857,2.39820565907522,2.24005060961582,2.42121002990568,2.29181044398435,2.18476903870162,2.21417069243156,2.49884978145847,2.50460087416609,2.47584541062801,2.52472969864274,2.40970784449045,2.20266850701633,2.44708994708994
Sidi Moumen,20400,88,"33.59132300451878,-7.498495565389914",33.59132300451878,-7.498495565389914,87,"33.576050885706955,-7.523572048700261",33.576050885706955,-7.523572048700261,3214.0,6.367,6.733,6.733,7.183,7.133,7.183,7.183,7.15,7.483,7.333,6.967,6.95,6.65,7.117,6.833,6.75,7.267,7.133,7.333,7.033,7.133,6.717,6.333,7.117,1.96502057613168,2.07818930041152,2.07818930041152,2.21707818930041,2.20164609053497,2.21707818930041,2.21707818930041,2.20679012345679,2.309670781893,2.2633744855967,2.15020576131687,2.14506172839506,2.05246913580246,2.19650205761316,2.10905349794238,2.08333333333333,2.24279835390946,2.20164609053497,2.2633744855967,2.17682863922418,2.20777880945011,2.07881976684205,1.96017744764262,2.19650205761316
Sidi Moumen,20400,88,"33.59132300451878,-7.498495565389914",33.59132300451878,-7.498495565389914,89,"33.56611830052119,-7.507467292373912",33.56611830052119,-7.507467292373912,4297.0,9.067,9.2,9.1,10.483,10.433,10.483,10.483,10.433,10.817,10.2,10.033,9.95,9.183,10.133,9.0,9.0,8.717,10.483,10.55,10.05,10.333,9.9,8.617,10.417,2.10999922426499,2.14102862462182,2.1177565743542,2.43968660305639,2.42805057792258,2.43968660305639,2.43968660305639,2.42805057792258,2.51726010394849,2.37374912729811,2.33496237685206,2.31556900162904,2.13714994957722,2.35823442711969,2.09448452408657,2.05714285714285,2.02854704832829,2.43968660305639,2.45520130323481,2.33884105189667,2.40477852765495,2.30393297649522,2.00527499806066,2.42417190287797
Sidi Moumen,20400,89,"33.56611830052119,-7.507467292373912",33.56611830052119,-7.507467292373912,85,"33.567727447051816,-7.538376617942674",33.567727447051816,-7.538376617942674,3301.0,7.7,7.75,7.75,8.8,8.8,8.8,8.8,9.3,9.367,9.4,8.8,8.017,8.3,9.0,8.367,7.9,8.5,9.583,9.183,9.017,10.167,8.517,8.45,8.517,2.06878022568511,2.08221386351424,2.08221386351424,2.66585883065737,2.66585883065737,2.66585883065737,2.66585883065737,2.81732808239927,2.83752398263152,2.84762193274765,2.66585883065737,2.18735788994997,2.2299838796346,2.72644653135413,2.53458547914773,2.12251477700161,2.57497727961223,2.90316065838634,2.78198525699283,2.73149550641219,3.07987478541855,2.5800262546703,2.55983035443804,2.5800262546703
Sidi Moumen,20400,89,"33.56611830052119,-7.507467292373912",33.56611830052119,-7.507467292373912,86,"33.5569487310012,-7.520723345748707",33.5569487310012,-7.520723345748707,3653.0,5.583,5.6,5.6,6.067,6.067,6.067,6.067,6.033,6.0,6.033,6.317,6.017,6.133,6.1,6.05,5.933,6.067,6.033,5.933,6.017,5.967,6.35,6.05,6.067,1.75190879615103,1.757138374647,1.757138374647,1.66073546856465,1.66073546856465,1.66073546856465,1.66073546856465,1.6516105484077,1.64248562825075,1.6516105484077,1.72917236974176,1.64704808832922,1.67898530887854,1.66986038872159,1.65617300848617,1.62423578793685,1.66073546856465,1.6516105484077,1.62423578793685,1.64704808832922,1.6333607080938,1.99246940696579,1.65617300848617,1.66073546856465
Sidi Moumen,20400,89,"33.56611830052119,-7.507467292373912",33.56611830052119,-7.507467292373912,87,"33.576050885706955,-7.523572048700261",33.576050885706955,-7.523572048700261,2678.0,5.65,5.867,5.817,6.517,6.533,6.533,6.533,6.217,6.467,6.267,6.467,6.583,6.5,7.417,5.7,5.117,6.483,6.517,6.417,7.083,6.233,6.3,6.25,6.483,2.08949704142011,2.16962524654832,2.15113412228796,2.41000986193293,2.41617357001972,2.41617357001972,2.41617357001972,2.2990631163708,2.39151873767258,2.31755424063116,2.39151873767258,2.43466469428007,2.40384615384615,2.74285009861932,2.10798816568047,1.89225838264299,2.39768244575936,2.41000986193293,2.37302761341222,2.62832405689548,2.31292517006802,2.33766233766233,2.3191094619666,2.39768244575936
Sidi Moumen,20400,89,"33.56611830052119,-7.507467292373912",33.56611830052119,-7.507467292373912,88,"33.59132300451878,-7.498495565389914",33.59132300451878,-7.498495565389914,4313.0,9.217,9.5,9.45,9.483,9.45,9.417,9.45,9.183,9.233,9.1,9.233,9.4,9.283,9.55,8.55,8.383,9.217,9.433,10.133,10.45,9.867,9.967,10.367,9.033,2.13695030527861,2.20264317180616,2.19105031300718,2.19877888553984,2.19105031300718,2.18332174047453,2.19105031300718,2.12922173274596,2.14081459154494,2.10990030141432,2.14081459154494,2.1794574542082,2.15240745034392,2.21423603060514,1.98237885462555,1.94373599196228,2.13695030527861,2.18718602674086,2.34948604992657,2.42290748898678,2.28765746966535,2.31084318726331,2.23515883283024,2.09444315634902
Sidi Othmane,20700,90,"33.54000184138823,-7.566569000859778",33.54000184138823,-7.566569000859778,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,2332.0,4.283,4.283,4.283,4.4,4.4,4.4,4.4,4.4,4.383,4.4,4.417,4.45,4.433,4.367,4.467,4.367,4.367,4.383,4.383,4.383,4.367,4.383,4.367,4.4,1.83676386506575,1.83676386506575,1.83676386506575,1.88679245283018,1.88679245283018,1.88679245283018,1.88679245283018,1.88679245283018,1.87964551172098,1.88679245283018,1.89393939393939,1.9082332761578,1.90108633504859,1.87249857061177,1.91538021726701,1.87249857061177,1.87249857061177,1.87964551172098,1.87964551172098,1.87964551172098,1.87249857061177,1.87964551172098,1.87249857061177,1.88679245283018
Sidi Othmane,20700,90,"33.54000184138823,-7.566569000859778",33.54000184138823,-7.566569000859778,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,2539.0,4.433,4.317,4.433,4.967,4.967,4.967,4.933,4.933,4.783,5.2,4.833,5.067,4.95,4.917,4.983,5.0,4.933,4.517,5.183,4.9,4.95,4.917,4.9,4.933,2.35314932767162,2.29122434536447,2.35314932767162,2.63623496107572,2.63623496107572,2.63623496107572,2.61854210898796,2.61854210898796,2.53892427459306,2.04805041354864,2.56546355272469,2.68931351733899,2.62738853503184,2.60969568294409,2.6450813871196,2.47892910262766,2.61854210898796,2.39738145789101,2.04148614940265,1.92989365892083,1.9495864513588,1.93645792306682,1.92989365892083,2.61854210898796
Sidi Othmane,20700,90,"33.54000184138823,-7.566569000859778",33.54000184138823,-7.566569000859778,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,1445.0,3.283,3.283,3.283,2.617,2.617,2.617,2.617,2.617,2.617,2.633,2.667,2.733,2.667,2.633,2.633,2.617,2.733,2.617,2.65,2.767,2.683,2.667,2.7,2.617,2.56110244409776,2.56110244409776,2.56110244409776,1.82092321967061,1.82092321967061,1.82092321967061,1.82092321967061,1.82092321967061,1.82092321967061,1.83252145673857,1.8557179308745,1.90211087914637,1.8557179308745,1.83252145673857,1.83252145673857,1.82092321967061,1.90211087914637,1.82092321967061,1.84411969380654,1.91996298866527,1.86213277816331,1.85056673606291,1.8736988202637,1.82092321967061
Sidi Othmane,20700,90,"33.54000184138823,-7.566569000859778",33.54000184138823,-7.566569000859778,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,3224.0,8.133,8.133,7.8,8.167,8.167,8.167,7.933,7.983,8.1,9.483,7.967,9.883,9.05,8.283,8.383,10.133,8.817,8.35,9.383,7.867,7.533,8.033,7.85,7.817,2.52274607113316,2.52274607113316,2.41935483870967,2.53308519437551,2.53308519437551,2.53308519437551,2.46071133167907,2.47622001654259,2.51240694789081,2.9414805624483,2.47105045492142,3.06555004135649,2.80707196029776,2.56927212572373,2.60028949545078,3.14309346567411,2.73469809760132,2.58995037220843,2.91046319272125,2.44003308519437,2.33664185277088,2.49172870140612,2.4348635235732,2.42452440033085
Sidi Othmane,20700,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,90,"33.54000184138823,-7.566569000859778",33.54000184138823,-7.566569000859778,2613.0,5.033,5.033,5.05,5.817,5.833,5.833,5.833,5.817,5.85,5.833,5.8,5.817,5.967,5.833,5.9,5.883,5.833,5.9,8.5,5.383,5.4,5.417,5.417,5.65,1.92626610537058,1.92626610537058,1.9326444699579,2.22604924097461,2.23242760556193,2.23242760556193,2.23242760556193,2.22604924097461,2.23880597014925,2.23242760556193,2.21967087638729,2.22604924097461,2.28345452226049,2.23242760556193,2.25794106391121,2.25156269932389,2.23242760556193,2.25794106391121,3.2529659395331,2.06021176170429,2.06659012629161,2.07296849087893,2.07296849087893,2.16226559510141
Sidi Othmane,20700,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,2093.0,5.367,5.367,5.367,5.35,5.367,5.367,5.367,5.367,5.367,5.367,5.367,5.417,5.383,5.383,5.45,5.483,5.367,5.45,5.35,5.067,5.133,5.1,5.1,5.35,2.46970394232244,2.46970394232244,2.46970394232244,2.55613951266125,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.56410256410256,2.5879917184265,2.57206561554387,2.57206561554387,2.60391782130912,2.61984392419175,2.56410256410256,2.60391782130912,2.55613951266125,2.42076763815894,2.45261984392419,2.43669374104156,2.43669374104156,2.55613951266125
Sidi Othmane,20700,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,3625.0,8.983,8.983,8.95,9.267,9.283,9.283,9.283,9.2,9.283,9.833,9.267,9.617,9.317,9.25,9.333,9.317,9.6,9.283,9.583,8.85,9.333,9.267,8.85,9.167,2.47816091954022,2.47816091954022,2.46896551724137,2.55632183908046,2.56091954022988,2.56091954022988,2.56091954022988,2.53793103448275,2.56091954022988,2.71264367816092,2.55632183908046,2.65287356321839,2.57011494252873,2.55172413793103,2.57471264367816,2.57011494252873,2.64827586206896,2.56091954022988,2.64367816091954,2.44137931034482,2.57471264367816,2.55632183908046,2.44137931034482,2.5287356321839
Sidi Othmane,20700,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,4813.0,12.583,12.583,12.217,12.617,12.633,12.633,12.433,12.383,12.55,14.367,12.533,13.65,12.8,12.3,12.95,13.233,12.95,12.783,12.833,11.95,12.367,12.483,11.933,12.283,2.61444698386314,2.61444698386314,2.53826442274395,2.62137267123762,2.62483551492485,2.62483551492485,2.58328139067802,2.57289285961631,2.60752129648867,2.98497125839739,2.60405845280144,2.83606897984625,2.65946395179721,2.55557864118013,2.69062954498233,2.74949788766535,2.69062954498233,2.65600110810998,2.66638963917168,2.48285892374818,2.56943001592908,2.59366992173973,2.47939608006094,2.5521157974929
Sidi Othmane,20700,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,90,"33.54000184138823,-7.566569000859778",33.54000184138823,-7.566569000859778,2423.0,5.383,5.383,5.4,5.667,5.667,5.667,5.667,5.517,5.7,5.767,5.6,5.933,5.65,5.767,5.7,5.667,5.633,5.9,8.117,5.717,5.767,5.733,5.65,5.433,2.22635787151916,2.22635787151916,2.23325062034739,2.34353460159911,2.34353460159911,2.34353460159911,2.34353460159911,2.28149986214502,2.35732009925558,2.38489109456851,2.31596360628618,2.25602027883396,2.33664185277088,2.38489109456851,2.35732009925558,2.34353460159911,2.32974910394265,2.44003308519437,3.35676867934932,2.35933415875636,2.37996973448892,2.36621268400055,2.33182005777961,2.24703611800386
Sidi Othmane,20700,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,2896.0,5.717,5.717,5.717,5.783,5.783,5.783,5.783,5.783,5.733,5.7,5.767,5.767,5.767,5.833,5.833,5.767,5.717,5.767,5.817,5.733,5.683,5.667,5.667,5.783,1.97398710865561,1.97398710865561,1.97398710865561,1.9970073664825,1.9970073664825,1.9970073664825,1.9970073664825,1.9970073664825,1.97974217311233,1.96823204419889,1.99125230202578,1.90130783602593,1.99125230202578,2.01427255985267,2.01427255985267,1.99125230202578,1.97398710865561,1.99125230202578,2.00851749539594,1.97974217311233,1.96247697974217,1.95672191528545,1.95672191528545,1.9970073664825
Sidi Othmane,20700,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,2681.0,6.683,6.683,6.65,7.1,7.1,7.1,7.1,6.817,7.1,8.15,7.15,8.0,7.15,7.133,7.217,7.083,7.2,7.15,7.317,7.2,7.167,6.933,6.683,6.833,2.49285092627129,2.49285092627129,2.48041775456919,2.64826557254755,2.64826557254755,2.64826557254755,2.64826557254755,2.54258361307969,2.64826557254755,3.03991048116374,2.6669153301007,2.76529554096094,2.6669153301007,2.66069874424965,2.69178167350491,2.6420489866965,2.68556508765386,2.6669153301007,2.72908118861121,2.68556508765386,2.67313191595175,2.58609971403705,2.49285092627129,2.54880019893074
Sidi Othmane,20700,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,3869.0,10.283,10.283,9.917,10.45,10.45,10.45,10.25,10.083,10.367,12.683,10.417,12.267,10.683,10.2,10.817,11.3,10.55,10.767,10.567,10.3,10.05,10.2,9.817,9.883,2.65787886620143,2.65787886620143,2.56310846902731,2.70095631946239,2.70095631946239,2.70095631946239,2.64926337554923,2.60618592228827,2.67941759283191,3.2781941931593,2.6923408288102,3.00579923221432,2.76126475402774,2.63634013957094,2.79572671663651,2.2658913174253,2.72680279141897,2.78280348065822,2.73111053674506,2.66218661152752,2.59757043163608,2.63634013957094,2.53726199707073,2.55449297837511
Sidi Othmane,20700,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,90,"33.54000184138823,-7.566569000859778",33.54000184138823,-7.566569000859778,2073.0,5.217,5.383,5.35,5.783,5.783,5.783,5.767,5.7,5.95,5.783,5.7,5.883,5.85,5.933,6.4,5.75,5.8,5.867,7.983,6.833,6.433,6.217,6.483,4.767,2.51526840244294,2.59562841530054,2.57955641272902,2.7871485943775,2.7871485943775,2.7871485943775,2.77911646586345,2.74698795180722,2.86746987951807,2.7871485943775,2.74698795180722,2.83534136546184,2.81927710843373,2.85943775100401,3.08731307284129,2.77108433734939,2.79518072289156,2.82730923694779,3.84738955823293,3.38955026455026,3.19113756613756,3.08366402116402,3.21593915343915,2.29718875502008
Sidi Othmane,20700,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,3616.0,8.0,7.917,7.967,9.567,8.767,8.9,8.883,8.5,8.733,8.733,10.383,8.767,9.167,9.083,8.95,8.717,8.967,9.133,9.033,10.5,9.517,8.917,8.85,9.333,2.21606648199446,2.19298245614035,2.20683287165281,2.6347195446617,2.43180767452612,2.46879334257975,2.46417013407304,2.35783633841886,2.42256125751271,2.42256125751271,2.87626962142197,2.43180767452612,2.542764678687,2.51964863615349,2.48266296809986,2.41793804900601,2.48728617660656,2.5335182616736,2.50577901063337,2.90858725761772,2.61088248742569,2.47341655108645,2.45492371705963,2.57045809235288
Sidi Othmane,20700,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,92,"33.539206575186554,-7.550803477680963",33.539206575186554,-7.550803477680963,2815.0,6.8,6.583,6.767,8.533,7.683,7.85,7.767,7.367,7.55,7.55,7.433,7.967,8.167,8.017,7.917,7.783,8.017,7.783,8.05,9.567,8.7,7.7,7.617,8.183,2.41563055062166,2.33866193013617,2.40378922439313,3.00893276915843,2.73428232502965,2.79359430604982,2.76393831553973,2.62158956109134,2.68683274021352,2.68683274021352,2.54131054131054,2.83511269276393,2.90628706998813,2.85290628706998,2.81731909845788,2.64469362328689,2.85290628706998,2.76986951364175,2.86476868327402,3.39846062759029,3.05263157894736,2.74021352313167,2.71055753262158,2.88551951104842
Sidi Othmane,20700,93,"33.545153943475164,-7.572127531430779",33.545153943475164,-7.572127531430779,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,2511.0,7.1,7.133,6.85,6.967,6.967,6.967,6.8,6.817,6.733,6.433,6.75,7.833,7.2,6.617,7.05,7.533,6.633,6.95,6.983,6.317,6.183,6.55,6.367,6.633,2.83207020343039,2.84536630767185,2.73234942161946,2.77445904686048,2.77445904686048,2.77445904686048,2.70808442851453,2.71472189034913,2.68153458117615,2.56922257720979,2.68817204301075,3.11960706225939,2.8673835125448,2.63507234833399,2.80764635603345,3.00013274923669,2.64170981016859,2.76782158502588,2.78109650869507,2.51559803531129,2.46249834063454,2.60852250099561,2.53551042081507,2.64170981016859
Sidi Othmane,20700,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,90,"33.54000184138823,-7.566569000859778",33.54000184138823,-7.566569000859778,2851.0,6.717,6.6,6.667,8.5,8.1,8.383,8.433,7.783,8.233,7.567,9.117,8.617,7.683,8.7,8.233,8.283,7.85,8.283,11.667,10.233,10.267,7.567,6.583,8.067,2.3650234741784,2.32394366197183,2.34741784037558,2.99295774647887,2.85211267605633,2.9518779342723,2.96948356807511,2.74061032863849,2.89906103286385,2.66431924882629,3.21009389671361,3.03403755868544,2.70539906103286,3.06338028169014,2.89906103286385,2.91666666666666,2.76408450704225,2.90847378277153,4.09644194756554,3.60328638497652,3.6150234741784,2.66431924882629,2.31807511737089,2.84037558685446
Sidi Othmane,20700,94,"33.55418715357771,-7.568674522035255",33.55418715357771,-7.568674522035255,91,"33.530573928442266,-7.5513194777382315",33.530573928442266,-7.551319477738231,3802.0,8.833,8.733,8.767,10.167,9.883,10.167,10.217,9.683,9.883,9.283,10.867,10.417,9.35,10.517,10.067,9.983,9.517,10.0,11.033,12.617,12.7,9.933,8.983,9.95,2.3233385937226,2.29703664737857,2.30580396282658,2.67403121164299,2.59950903033491,2.67403121164299,2.687182184815,2.54690513764685,2.59950903033491,2.44169735227073,2.8581448360512,2.73978607750306,2.45923198316675,2.76608802384709,2.64772926529896,2.62581097667894,2.5030685604068,2.63019463440294,2.90198141329125,3.31842889707171,3.34034718569174,2.61266000350692,2.36279151323864,2.61704366123093
